galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
bulge VELA27MRP 474993 5.500 1.10526315789 0 F160W 300.5551 0.0055 300.4916 0.0054 20.9875 0.0068 2.4178 0.0228 2.4178 0.0228 1.6714 0.0221 0.9503 0.0083 21.6219 6.5095 0.0826478327958 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 1 F160W 300.2516 0.0386 300.7075 0.0108 18.2479 0.0016 41.4514 0.0435 41.4514 0.0435 1.0000 0.0 0.2721 0.0003 89.8519 0.0246 0.187368580898 0.000e+00
bulge VELA27MRP 474993 5.500 1.10526315789 1 F160W 301.7234 0.1883 300.0797 0.0888 19.8489 0.0074 58.9321 0.2389 58.9321 0.2389 0.5446 0.0035 0.6913 0.0020 82.1751 0.2280 0.184176526041 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 5 F160W 299.8187 0.0355 300.1142 0.0260 17.8662 0.0011 40.1444 0.0264 40.1444 0.0264 1.0000 0.0 0.7423 0.0007 83.2358 0.1053 0.152689066436 0.000e+00
bulge VELA27MRP 474993 5.500 1.10526315789 5 F160W 300.5946 0.0070 300.4380 0.0053 20.9439 0.0070 2.6346 0.0260 2.6346 0.026 1.5631 0.0207 0.7911 0.0059 -85.0038 1.1319 0.0895380989512 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 6 F160W 300.2480 0.0356 299.6070 0.0228 17.8529 0.0011 42.7318 0.0260 42.7318 0.026 1.0000 0.0 0.6472 0.0006 -86.5692 0.0680 0.140520643744 0.000e+00
bulge VELA27MRP 474993 5.500 1.10526315789 6 F160W 300.5223 0.0056 300.4359 0.0041 20.8786 0.0067 2.6986 0.0258 2.6986 0.0258 1.7056 0.0219 0.7327 0.0053 86.4841 0.7642 0.0435545969769 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 7 F160W 300.2315 0.0354 300.2879 0.0200 17.8901 0.0011 39.8930 0.0265 39.893 0.0265 1.0000 0.0 0.5928 0.0006 88.6837 0.0600 0.156443812013 0.000e+00
bulge VELA27MRP 474993 5.500 1.10526315789 7 F160W 300.5677 0.0088 300.4050 0.0053 20.9567 0.0074 3.0416 0.0316 3.0416 0.0316 1.4102 0.0193 0.5919 0.0043 -88.4060 0.4874 0.0945359149925 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 8 F160W 300.1344 0.0357 300.2728 0.0214 17.8857 0.0011 39.5652 0.0263 39.5652 0.0263 1.0000 0.0 0.6275 0.0006 88.6909 0.0694 0.157272443608 0.000e+00
bulge VELA27MRP 474993 5.500 1.10526315789 8 F160W 300.5703 0.0084 300.4140 0.0053 20.9427 0.0074 2.9258 0.0303 2.9258 0.0303 1.4320 0.0197 0.6299 0.0046 -87.5371 0.5590 0.0875399458839 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 0 F160W 301.3159 0.0363 300.2516 0.0368 17.8517 0.0014 40.9380 0.0415 40.938 0.0415 1.0000 0.0 0.8769 0.0008 72.2403 0.2934 0.26061619222 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 0 F160W 300.4624 0.0609 300.5165 0.0260 21.7268 1.9716 0.0108 0.0587 0.0108 0.0587 19.8560 23.2590 0.0729 0.0288 59.5026 1.2640 0 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 1 F160W 301.5696 0.0306 300.4590 0.0101 18.2845 0.0019 41.3241 0.0400 41.3241 0.04 1.0000 0.0 0.2574 0.0003 89.2783 0.0227 0.161928082676 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 1 F160W 291.4322 0.1622 300.9996 0.0712 19.6064 0.0068 54.4392 0.2245 54.4392 0.2245 0.6568 0.0045 0.6699 0.0019 85.8582 0.1880 0.165756845628 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 5 F160W 301.2359 0.0309 300.1631 0.0245 17.8234 0.0011 39.8356 0.0258 39.8356 0.0258 1.0000 0.0 0.7268 0.0006 84.5188 0.0950 0.153095283295 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 5 F160W 300.3205 0.0067 300.5258 0.0045 21.0586 0.0050 2.2019 0.0151 2.2019 0.0151 1.4207 0.0165 0.7655 0.0056 -82.0207 0.9743 0.048847323863 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 6 F160W 301.7630 0.0250 300.8702 0.0219 17.8320 0.0011 41.6036 0.0226 41.6036 0.0226 1.0000 0.0 0.6505 0.0006 -87.2550 0.0680 0.13541257534 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 6 F160W 300.6410 0.0071 300.5925 0.0052 21.0447 0.0049 2.3660 0.0171 2.366 0.0171 1.3696 0.0151 0.7711 0.0053 -88.6803 0.9821 0.0416089276867 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 7 F160W 301.2783 0.0323 300.0936 0.0182 17.8469 0.0010 39.4139 0.0256 39.4139 0.0256 1.0000 0.0 0.5760 0.0005 88.9151 0.0530 0.155576279906 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 7 F160W 300.3385 0.0073 300.5883 0.0041 21.1725 0.0074 2.5018 0.0261 2.5018 0.0261 1.4337 0.0231 0.5750 0.0044 -84.4512 0.4755 0.0437397530473 0.000e+00
disk VELA27MRP 479666 5.580 1.08333333333 8 F160W 301.1394 0.0327 300.0740 0.0192 17.8358 0.0010 39.9411 0.0237 39.9411 0.0237 1.0000 0.0 0.5986 0.0005 88.6917 0.0571 0.151110385715 0.000e+00
bulge VELA27MRP 479666 5.580 1.08333333333 8 F160W 300.2965 0.0059 300.5890 0.0038 21.0972 0.0063 2.2926 0.0203 2.2926 0.0203 1.4713 0.0206 0.6335 0.0044 -82.7103 0.5515 0.0391339136273 0.000e+00
disk VELA27MRP 484844 5.661 1.0618556701 0 F160W 302.0814 0.0421 299.8826 0.0419 17.9255 0.0015 40.8426 0.0438 40.8426 0.0438 1.0000 0.0 0.8868 0.0008 81.3623 0.3304 0.182734981474 0.000e+00
bulge VELA27MRP 484844 5.661 1.0618556701 0 F160W 300.3624 0.0065 300.3964 0.0063 20.9332 0.0061 2.3801 0.0237 2.3801 0.0237 1.6498 0.0237 0.9654 0.0083 15.7801 9.3813 0.0374338747935 0.000e+00
disk VELA27MRP 484844 5.661 1.0618556701 1 F160W 299.7744 0.0298 300.1896 0.0106 18.2852 0.0017 41.6071 0.0366 41.6071 0.0366 1.0000 0.0 0.2649 0.0003 -87.5104 0.0238 0.199153721643 0.000e+00
bulge VELA27MRP 484844 5.661 1.0618556701 1 F160W 289.4218 0.1821 300.8171 0.0840 19.8118 0.0072 56.5985 0.1775 56.5985 0.1775 0.5763 0.0042 0.6921 0.0020 86.4213 0.1821 0.187966385552 0.000e+00
disk VELA27MRP 484844 5.661 1.0618556701 5 F160W 301.5468 0.0355 299.4374 0.0261 17.8691 0.0012 40.8126 0.0249 40.8126 0.0249 1.0000 0.0 0.7111 0.0006 85.8206 0.0974 0.153171377346 0.000e+00
bulge VELA27MRP 484844 5.661 1.0618556701 5 F160W 300.3957 0.0065 300.4928 0.0043 20.8483 0.0060 2.5999 0.0218 2.5999 0.0218 1.6082 0.0188 0.7380 0.0054 -84.7108 0.8169 0.0652703555017 0.000e+00
disk VELA27MRP 484844 5.661 1.0618556701 6 F160W 302.4192 0.0305 300.6269 0.0227 17.8586 0.0011 40.7918 0.0250 40.7918 0.025 1.0000 0.0 0.6585 0.0006 89.5832 0.0721 0.15240750332 0.000e+00
bulge VELA27MRP 484844 5.661 1.0618556701 6 F160W 300.4052 0.0050 300.5319 0.0047 20.9288 0.0052 2.6266 0.0180 2.6266 0.018 1.4726 0.0142 0.7075 0.0035 -84.4144 0.7126 0.059170986892 0.000e+00
disk VELA27MRP 484844 5.661 1.0618556701 7 F160W 300.7905 0.0366 299.3758 0.0201 17.9098 0.0012 39.8016 0.0269 39.8016 0.0269 1.0000 0.0 0.5765 0.0006 87.9645 0.0588 0.153517039816 0.000e+00
bulge VELA27MRP 484844 5.661 1.0618556701 7 F160W 300.3683 0.0074 300.4820 0.0036 20.8951 0.0073 2.8109 0.0297 2.8109 0.0297 1.5681 0.0235 0.5714 0.0044 -89.4608 0.4286 0.0514345488591 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 0 F160W 302.0435 0.0391 299.8294 0.0392 17.9005 0.0014 40.3083 0.0414 40.3083 0.0414 1.0000 0.0 0.9023 0.0008 75.2649 0.3613 0.162822859487 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 0 F160W 300.4099 0.0043 300.4000 0.0044 20.9752 0.0060 2.0391 0.0192 2.0391 0.0192 1.5808 0.0261 0.9865 0.0079 -88.5146 22.4519 0.0399950704162 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 1 F160W 298.0235 0.0355 300.4114 0.0102 18.2020 0.0014 39.8657 0.0443 39.8657 0.0443 1.0000 0.0 0.2545 0.0003 -88.9847 0.0238 0.206191437129 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 1 F160W 291.0519 0.1828 300.6523 0.0877 19.7800 0.0065 59.8517 0.2450 59.8517 0.245 0.5160 0.0039 0.6853 0.0019 86.5486 0.2162 0.18101402608 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 5 F160W 301.9117 0.0296 299.8476 0.0246 17.8396 0.0011 40.4775 0.0239 40.4775 0.0239 1.0000 0.0 0.7188 0.0006 85.0647 0.0944 0.129898368646 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 5 F160W 300.4061 0.0057 300.4831 0.0037 20.8792 0.0046 2.3770 0.0142 2.377 0.0142 1.5680 0.0159 0.7188 0.0051 -84.9416 0.7033 0.0492369183393 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 6 F160W 301.7312 0.0265 300.8720 0.0216 17.8389 0.0010 41.7862 0.0265 41.7862 0.0265 1.0000 0.0 0.6364 0.0005 -88.2586 0.0648 0.136304617263 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 6 F160W 300.4476 0.0060 300.4966 0.0040 20.9381 0.0045 2.3525 0.0165 2.3525 0.0165 1.4046 0.0170 0.7053 0.0047 89.2890 0.6450 0.0596926825062 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 7 F160W 301.1095 0.0341 299.6729 0.0191 17.8702 0.0011 39.0143 0.0250 39.0143 0.025 1.0000 0.0 0.5863 0.0006 88.6123 0.0583 0.129988489288 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 7 F160W 300.4035 0.0057 300.4608 0.0028 20.9000 0.0064 2.4183 0.0224 2.4183 0.0224 1.5969 0.0245 0.5834 0.0045 -88.4986 0.4135 0.0470162509658 0.000e+00
disk VELA27MRP 490369 5.741 1.04081632653 8 F160W 301.5685 0.0302 299.6313 0.0199 17.8610 0.0011 39.3570 0.0243 39.357 0.0243 1.0000 0.0 0.6111 0.0006 88.6871 0.0632 0.138545279373 0.000e+00
bulge VELA27MRP 490369 5.741 1.04081632653 8 F160W 300.3966 0.0057 300.4658 0.0030 20.8973 0.0056 2.4038 0.0190 2.4038 0.019 1.5764 0.0203 0.6085 0.0045 -88.2685 0.4483 0.0504967083582 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 0 F160W 302.1423 0.0391 300.4330 0.0330 17.6818 0.0014 41.8238 0.0260 41.8238 0.026 1.0000 0.0 0.9380 0.0007 79.1558 0.5192 0.411877024936 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 0 F160W 300.8854 0.0764 300.9500 0.0691 21.6747 0.6993 9.934e-03 3.001e-02 0.009934 0.03001 11.8496 15.6839 0.9794 0.1415 89.2154 489.5750 0 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 1 F160W 298.9419 0.0331 300.8127 0.0101 18.2152 0.0014 41.3432 0.0397 41.3432 0.0397 1.0000 0.0 0.2625 0.0003 -88.1707 0.0226 0.178883812687 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 1 F160W 293.3609 0.1892 300.5145 0.0908 19.8631 0.0071 58.3698 0.2731 58.3698 0.2731 0.6213 0.0049 0.7016 0.0021 85.2098 0.2516 0.187958605656 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 5 F160W 301.0299 0.0341 299.9242 0.0242 17.8496 0.0011 40.9083 0.0280 40.9083 0.028 1.0000 0.0 0.7093 0.0006 84.3471 0.0911 0.139981420442 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 5 F160W 300.3501 0.0057 300.5731 0.0041 20.7957 0.0041 2.5271 0.0167 2.5271 0.0167 1.5076 0.0150 0.7171 0.0043 -86.4954 0.6695 0.0549583342942 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 6 F160W 301.7334 0.0249 300.8425 0.0220 17.8462 0.0011 41.8089 0.0258 41.8089 0.0258 1.0000 0.0 0.6443 0.0005 -88.5806 0.0663 0.133272069014 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 6 F160W 300.3958 0.0065 300.4824 0.0043 20.8248 0.0045 2.5113 0.0177 2.5113 0.0177 1.3584 0.0149 0.7062 0.0043 86.0583 0.6234 0.0498881498718 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 7 F160W 300.7169 0.0342 299.9344 0.0188 17.8801 0.0011 39.5748 0.0228 39.5748 0.0228 1.0000 0.0 0.5756 0.0005 87.9181 0.0545 0.145135672001 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 7 F160W 300.3624 0.0066 300.5295 0.0033 20.8426 0.0057 2.6126 0.0212 2.6126 0.0212 1.4738 0.0187 0.5693 0.0039 -89.8599 0.3806 0.0529351462616 0.000e+00
disk VELA27MRP 495002 5.822 1.0202020202 8 F160W 300.9207 0.0338 299.9489 0.0200 17.8747 0.0011 39.4902 0.0228 39.4902 0.0228 1.0000 0.0 0.6053 0.0006 87.2323 0.0613 0.139705453881 0.000e+00
bulge VELA27MRP 495002 5.822 1.0202020202 8 F160W 300.3737 0.0065 300.5299 0.0035 20.8362 0.0055 2.6087 0.0207 2.6087 0.0207 1.4868 0.0183 0.5835 0.0040 -88.8472 0.4037 0.059019882181 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 0 F160W 301.2019 0.0387 300.4888 0.0365 17.9005 0.0013 41.5240 0.0402 41.524 0.0402 1.0000 0.0 0.8871 0.0008 71.0094 0.2997 0.177993075466 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 0 F160W 300.5203 0.0056 300.3984 0.0062 20.8747 0.0054 2.3492 0.0205 2.3492 0.0205 1.6864 0.0227 0.9774 0.0073 46.5451 13.3220 0.0557273362737 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 1 F160W 299.0544 0.0339 300.3025 0.0104 18.2375 0.0013 41.9431 0.0366 41.9431 0.0366 1.0000 0.0 0.2779 0.0003 -89.1209 0.0234 0.147622722715 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 1 F160W 295.0715 0.2174 300.8558 0.1104 20.1374 0.0079 59.2999 0.3057 59.2999 0.3057 0.5981 0.0053 0.7649 0.0025 83.0396 0.3805 0.163840859632 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 5 F160W 300.8125 0.0337 300.0266 0.0238 17.8569 0.0011 40.5345 0.0241 40.5345 0.0241 1.0000 0.0 0.7056 0.0006 84.9954 0.0895 0.144229148119 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 5 F160W 300.4978 0.0057 300.5106 0.0040 20.7937 0.0057 2.6571 0.0211 2.6571 0.0211 1.6135 0.0178 0.7349 0.0049 -84.3242 0.7322 0.0801821615733 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 6 F160W 301.2125 0.0327 300.4861 0.0210 17.8771 0.0011 41.7379 0.0282 41.7379 0.0282 1.0000 0.0 0.6195 0.0005 -88.8963 0.0609 0.138131604707 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 6 F160W 300.4664 0.0062 300.5158 0.0041 20.8256 0.0049 2.7173 0.0177 2.7173 0.0177 1.5328 0.0138 0.6987 0.0045 85.4221 0.6186 0.0707843485426 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 7 F160W 300.3932 0.0338 300.0829 0.0183 17.8826 0.0011 40.0313 0.0260 40.0313 0.026 1.0000 0.0 0.5639 0.0005 89.4451 0.0514 0.140103015188 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 7 F160W 300.4882 0.0065 300.4514 0.0037 20.8161 0.0070 2.9869 0.0300 2.9869 0.03 1.6022 0.0215 0.5803 0.0040 -85.3208 0.4093 0.0686619759946 0.000e+00
disk VELA27MRP 500879 5.919 0.996007984032 8 F160W 300.0352 0.0335 300.0760 0.0195 17.8811 0.0011 39.0294 0.0251 39.0294 0.0251 1.0000 0.0 0.6062 0.0006 89.1508 0.0612 0.140464149229 0.000e+00
bulge VELA27MRP 500879 5.919 0.996007984032 8 F160W 300.5154 0.0060 300.4671 0.0038 20.8489 0.0068 2.7791 0.0270 2.7791 0.027 1.5620 0.0215 0.6128 0.0041 -84.5415 0.4669 0.0768171774979 0.000e+00
disk VELA27MRP 506097 6.001 0.97628458498 0 F160W 300.8262 0.0397 300.2628 0.0368 17.8977 0.0013 40.3774 0.0394 40.3774 0.0394 1.0000 0.0 0.8848 0.0007 75.7956 0.3092 0.151707061026 0.000e+00
bulge VELA27MRP 506097 6.001 0.97628458498 0 F160W 300.4642 0.0058 300.4334 0.0061 20.9428 0.0060 2.2957 0.0189 2.2957 0.0189 1.6903 0.0225 0.9696 0.0079 -24.8599 10.1430 0.0419535165413 0.000e+00
disk VELA27MRP 506097 6.001 0.97628458498 1 F160W 300.5539 0.0307 300.1958 0.0095 18.2095 0.0013 39.7823 0.0366 39.7823 0.0366 1.0000 0.0 0.2600 0.0003 -88.4634 0.0223 0.137066865739 0.000e+00
bulge VELA27MRP 506097 6.001 0.97628458498 1 F160W 291.0837 0.1800 300.5546 0.0861 19.8793 0.0064 57.5588 0.1813 57.5588 0.1813 0.5691 0.0040 0.6957 0.0018 83.7442 0.1775 0.152724612048 0.000e+00
disk VELA27MRP 506097 6.001 0.97628458498 5 F160W 300.0555 0.0338 299.8998 0.0233 17.8448 0.0011 39.9984 0.0247 39.9984 0.0247 1.0000 0.0 0.6950 0.0006 85.9984 0.0842 0.12977567088 0.000e+00
bulge VELA27MRP 506097 6.001 0.97628458498 5 F160W 300.5174 0.0052 300.3574 0.0045 20.8322 0.0064 2.5653 0.0235 2.5653 0.0235 1.6665 0.0209 0.7443 0.0052 -88.1737 0.8072 0.0607304480761 0.000e+00
disk VELA27MRP 506097 6.001 0.97628458498 6 F160W 301.3839 0.0316 299.7542 0.0206 17.8515 0.0010 40.5181 0.0236 40.5181 0.0236 1.0000 0.0 0.6320 0.0005 -88.7868 0.0626 0.128151129887 0.000e+00
bulge VELA27MRP 506097 6.001 0.97628458498 6 F160W 300.4686 0.0056 300.4416 0.0039 20.8655 0.0062 2.6248 0.0226 2.6248 0.0226 1.6306 0.0196 0.7010 0.0049 -86.6189 0.6402 0.0713509356901 0.000e+00
disk VELA27MRP 506097 6.001 0.97628458498 8 F160W 299.3938 0.0325 299.8533 0.0192 17.8743 0.0011 38.3903 0.0245 38.3903 0.0245 1.0000 0.0 0.6034 0.0006 88.2786 0.0614 0.128254526729 0.000e+00
bulge VELA27MRP 506097 6.001 0.97628458498 8 F160W 300.5046 0.0055 300.3324 0.0041 20.8287 0.0070 2.6965 0.0267 2.6965 0.0267 1.6398 0.0222 0.6173 0.0044 -89.2986 0.4844 0.0504400347565 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 0 F160W 301.3402 0.0433 300.0442 0.0315 17.9363 0.0014 41.0250 0.0389 41.025 0.0389 1.0000 0.0 0.8760 0.0008 76.2449 0.2945 0.180627927872 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 0 F160W 300.4075 0.0056 300.4962 0.0054 20.8789 0.0068 2.3503 0.0230 2.3503 0.023 1.8345 0.0251 0.9362 0.0082 -5.4914 4.5656 0.0403693874712 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 1 F160W 299.2583 0.0356 300.5622 0.0096 18.2559 0.0014 39.9979 0.0401 39.9979 0.0401 1.0000 0.0 0.2507 0.0003 -88.2132 0.0224 0.184470941812 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 1 F160W 295.5742 0.1710 300.0702 0.0816 19.8268 0.0065 56.8914 0.2278 56.8914 0.2278 0.5643 0.0037 0.6778 0.0018 83.4374 0.2123 0.17123217861 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 5 F160W 300.7898 0.0357 300.0379 0.0245 17.8731 0.0011 40.5392 0.0251 40.5392 0.0251 1.0000 0.0 0.6963 0.0006 85.9743 0.0856 0.149617706954 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 5 F160W 300.4636 0.0053 300.5543 0.0039 20.7968 0.0063 2.6100 0.0236 2.61 0.0236 1.7095 0.0217 0.7297 0.0052 -79.8268 0.7475 0.0778512935972 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 6 F160W 301.5429 0.0336 300.4795 0.0218 17.8835 0.0011 40.7438 0.0252 40.7438 0.0252 1.0000 0.0 0.6297 0.0006 -88.1463 0.0667 0.146370665533 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 6 F160W 300.3518 0.0064 300.5784 0.0041 20.8651 0.0066 2.7153 0.0253 2.7153 0.0253 1.6393 0.0200 0.6851 0.0048 87.8073 0.6342 0.0455176738097 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 7 F160W 299.6902 0.0338 299.9732 0.0197 17.9174 0.0012 37.3409 0.0239 37.3409 0.0239 1.0000 0.0 0.6068 0.0006 88.2429 0.0690 0.151576671372 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 7 F160W 300.4995 0.0061 300.5104 0.0033 20.8600 0.0074 2.6875 0.0289 2.6875 0.0289 1.6465 0.0264 0.5841 0.0045 -86.1340 0.4330 0.0556724536864 0.000e+00
disk VELA27MRP 510321 6.066 0.960784313725 8 F160W 299.7324 0.0338 299.9187 0.0206 17.9137 0.0012 37.4980 0.0247 37.498 0.0247 1.0000 0.0 0.6269 0.0006 85.9069 0.0712 0.153602325153 0.000e+00
bulge VELA27MRP 510321 6.066 0.960784313725 8 F160W 300.4859 0.0058 300.5209 0.0033 20.8577 0.0073 2.6378 0.0281 2.6378 0.0281 1.6680 0.0265 0.6078 0.0047 -84.7799 0.4750 0.0424204932187 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 0 F160W 301.6335 0.0372 300.0751 0.0365 17.8971 0.0013 40.6654 0.0377 40.6654 0.0377 1.0000 0.0 0.8873 0.0007 82.2159 0.2955 0.177327309718 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 0 F160W 300.6418 0.0063 300.4700 0.0055 20.9531 0.0055 2.2187 0.0191 2.2187 0.0191 1.6146 0.0225 0.9583 0.0071 47.9048 7.1453 0.0616922326364 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 1 F160W 299.6807 0.0340 300.8380 0.0089 18.2497 0.0014 38.3489 0.0436 38.3489 0.0436 1.0000 0.0 0.2387 0.0003 -88.0990 0.0209 0.206371110562 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 1 F160W 295.2285 0.1409 300.3878 0.0727 19.6889 0.0059 57.6115 0.2321 57.6115 0.2321 0.5873 0.0041 0.6404 0.0016 88.4513 0.1484 0.174396820592 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 5 F160W 301.1437 0.0317 300.0901 0.0219 17.8459 0.0010 40.8695 0.0234 40.8695 0.0234 1.0000 0.0 0.6717 0.0006 87.3772 0.0747 0.137735296477 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 5 F160W 300.6758 0.0059 300.5326 0.0038 20.8545 0.0051 2.4882 0.0175 2.4882 0.0175 1.5772 0.0156 0.7401 0.0049 -86.0869 0.7440 0.0664417991185 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 6 F160W 301.8428 0.0287 300.8158 0.0195 17.8531 0.0010 40.2203 0.0244 40.2203 0.0244 1.0000 0.0 0.6296 0.0005 -89.2611 0.0614 0.130929428256 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 6 F160W 300.4865 0.0052 300.6625 0.0041 20.8863 0.0049 2.5268 0.0162 2.5268 0.0162 1.5474 0.0140 0.6843 0.0044 89.9082 0.5830 0.0479114428404 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 7 F160W 300.6245 0.0324 299.9051 0.0172 17.8676 0.0010 40.3316 0.0227 40.3316 0.0227 1.0000 0.0 0.5471 0.0005 87.8207 0.0470 0.14170432649 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 7 F160W 300.6200 0.0052 300.4537 0.0032 20.8311 0.0059 2.6741 0.0224 2.6741 0.0224 1.5669 0.0190 0.5945 0.0034 -87.0149 0.4025 0.0703696414075 0.000e+00
disk VELA27MRP 516165 6.163 0.937984496124 8 F160W 300.8011 0.0326 299.9390 0.0181 17.8630 0.0010 40.3168 0.0223 40.3168 0.0223 1.0000 0.0 0.5732 0.0005 87.7067 0.0520 0.141726552736 0.000e+00
bulge VELA27MRP 516165 6.163 0.937984496124 8 F160W 300.6277 0.0045 300.4633 0.0034 20.8273 0.0058 2.6429 0.0219 2.6429 0.0219 1.5604 0.0186 0.6232 0.0030 -86.9204 0.4478 0.0572110903072 0.000e+00
disk VELA27MRP 521705 6.261 0.915708812261 0 F160W 301.4935 0.0387 299.6227 0.0379 17.9012 0.0014 39.8184 0.0390 39.8184 0.039 1.0000 0.0 0.9205 0.0008 74.1589 0.4480 0.151159452734 0.000e+00
bulge VELA27MRP 521705 6.261 0.915708812261 0 F160W 300.4402 0.0053 300.5282 0.0051 20.8817 0.0052 2.1668 0.0177 2.1668 0.0177 1.7380 0.0243 0.9937 0.0077 69.6235 46.7171 0.0404082662841 0.000e+00
disk VELA27MRP 521705 6.261 0.915708812261 1 F160W 300.9554 0.0298 300.5159 0.0086 18.2426 0.0015 38.4257 0.0382 38.4257 0.0382 1.0000 0.0 0.2386 0.0003 -88.0056 0.0204 0.169026641828 0.000e+00
bulge VELA27MRP 521705 6.261 0.915708812261 1 F160W 293.5951 0.1540 300.4203 0.0706 19.6786 0.0059 54.8489 0.2212 54.8489 0.2212 0.6301 0.0044 0.6611 0.0018 88.3124 0.1765 0.166865205221 0.000e+00
disk VELA27MRP 521705 6.261 0.915708812261 5 F160W 300.8358 0.0338 299.8952 0.0230 17.8446 0.0011 40.4350 0.0255 40.435 0.0255 1.0000 0.0 0.6911 0.0006 89.8667 0.0813 0.129886489675 0.000e+00
bulge VELA27MRP 521705 6.261 0.915708812261 5 F160W 300.5162 0.0048 300.5488 0.0034 20.7916 0.0063 2.5525 0.0237 2.5525 0.0237 1.7667 0.0236 0.7170 0.0050 -84.1022 0.6648 0.0595698384282 0.000e+00
disk VELA27MRP 521705 6.261 0.915708812261 6 F160W 302.3942 0.0312 300.5570 0.0204 17.8587 0.0010 40.6237 0.0242 40.6237 0.0242 1.0000 0.0 0.6253 0.0005 87.7290 0.0627 0.122275120446 0.000e+00
bulge VELA27MRP 521705 6.261 0.915708812261 6 F160W 300.3439 0.0057 300.5519 0.0035 20.7562 0.0060 2.6899 0.0226 2.6899 0.0226 1.7097 0.0186 0.7056 0.0046 89.1234 0.6228 0.0601228825543 0.000e+00
